Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Guinea,GIN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1197.82885742188,..,..,..,1271.53784179688,..,..
Guinea-Bissau,GNB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,290.760559082031,..,..,..,257.562042236328,..,..
Guinea-Bissau,GNB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,205.086181640625,204.612945556641,198.897033691406,196.563949584961,194.202224731445,..,..
Guinea-Bissau,GNB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,125.814231872559,..,..,..,111.937591552734,..,..
Guinea-Bissau,GNB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,198.840682983398,..,..,..,189.272674560547,..,..
Guinea-Bissau,GNB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,119.952262878418,..,..,..,80.8590698242188,..,..
Guyana,GUY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,172.438247680664,..,..,..,177.363922119141,..,..
Guyana,GUY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,104.013130187988,101.84203338623,98.8630523681641,90.8513336181641,90.3088455200195,..,..
Guyana,GUY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,65.1578369140625,..,..,..,56.5280075073242,..,..
Guyana,GUY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,97.3738632202148,..,..,..,86.8924407958984,..,..
Guyana,GUY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,80.6748962402344,..,..,..,42.7159080505371,..,..
Haiti,HTI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,21.4736671447754,..,..,..,..,..,..
Haiti,HTI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,28.4206085205078,31.0714244842529,35.6476249694824,41.4803123474121,46.075366973877,..,..
Haiti,HTI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,18.9302520751953,..,..,..,..,..,..
Haiti,HTI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,27.3933696746826,..,..,..,..,..,..
Haiti,HTI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,21.265380859375,..,..,..,..,..,..
High income (Benchmark),HIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
High income (Benchmark),HIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
High income (Benchmark),HIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
High income (Benchmark),HIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
High income (Benchmark),HIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Honduras,HND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,14.8382520675659,..,..,..,17.1902046203613,..,..
Honduras,HND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,10.2004690170288,10.5332040786743,10.6361303329468,10.5743007659912,10.6829462051392,..,..
Honduras,HND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,11.0900077819824,..,..,..,7.63810253143311,..,..
Honduras,HND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,10.2411508560181,..,..,..,10.3652315139771,..,..
Honduras,HND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,6.91158533096313,..,..,..,6.25337743759155,..,..
"Hong Kong SAR, China",HKG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,7.2446460723877,..,..,..,7.84979820251465,..,..
"Hong Kong SAR, China",HKG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6.14712381362915,6.24301099777222,6.20195484161377,6.21793699264526,6.07433557510376,..,..
"Hong Kong SAR, China",HKG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,5.97412586212158,..,..,..,5.12673425674438,..,..
"Hong Kong SAR, China",HKG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,6.10962390899658,..,..,..,6.02091073989868,..,..
"Hong Kong SAR, China",HKG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,6.35410451889038,..,..,..,4.92067766189575,..,..
Hungary,HUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,209.322113037109,..,..,..,247.762145996094,..,..
Hungary,HUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,135.394195556641,138.608352661133,137.564376831055,139.531784057617,143.662689208984,..,..
Hungary,HUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,79.0276565551758,..,..,..,65.4413986206055,..,..
Hungary,HUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,130.377075195313,..,..,..,140.242492675781,..,..
Hungary,HUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,113.420295715332,..,..,..,115.703300476074,..,..
Iceland,ISL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,151.761337280273,..,..,..,163.534240722656,..,..
Iceland,ISL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,154.596969604492,159.494552612305,156.473999023438,153.941970825195,153.960189819336,..,..
Iceland,ISL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,140.221725463867,..,..,..,132.001434326172,..,..
Iceland,ISL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,151.660873413086,..,..,..,151.799255371094,..,..
Iceland,ISL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,142.963562011719,..,..,..,129.961303710938,..,..
India,IND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,27.8394584655762,..,..,..,30.6209030151367,..,..
India,IND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,19.1810398101807,19.0314254760742,18.7648468017578,18.9436740875244,18.7842140197754,..,..
India,IND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,8.22528553009033,..,..,..,8.18745422363281,..,..
India,IND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,19.4691276550293,..,..,..,19.3974132537842,..,..
India,IND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,17.6892833709717,..,..,..,9.93192481994629,..,..
Indonesia,IDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,7287.94189453125,..,..,..,8125.64990234375,..,..
Indonesia,IDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4812.63134765625,4910.89208984375,4922.45361328125,4877.68359375,4852.443359375,..,..
Indonesia,IDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,2531.96923828125,..,..,..,2931.43725585938,..,..
Indonesia,IDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,4669.0341796875,..,..,..,4702.404296875,..,..
Indonesia,IDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,3073.02490234375,..,..,..,2480.8916015625,..,..
"Iran, Islamic Rep.",IRN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,25227.4296875,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,12591.23828125,14877.541015625,21386.921875,28516.015625,42433.92578125,..,..
"Iran, Islamic Rep.",IRN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,6586.521484375,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,8323.0693359375,..,..,..,..,..,..
Iraq,IRQ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,769.515197753906,..,..,..,869.869506835938,..,..
Iraq,IRQ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,532.077819824219,511.854705810547,505.500732421875,486.485900878906,530.488159179688,..,..
Iraq,IRQ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,424.625640869141,..,..,..,337.562469482422,..,..
Iraq,IRQ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,531.39697265625,..,..,..,531.364990234375,..,..
Iraq,IRQ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,306.082244873047,..,..,..,250.109298706055,..,..
Ireland,IRL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.910043954849243,..,..,..,0.94694972038269,..,..
Ireland,IRL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.94245982170105,0.946203172206879,0.924656629562378,0.941197454929352,0.933495998382568,..,..
Ireland,IRL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.892800867557526,..,..,..,0.76914519071579,..,..
Ireland,IRL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.918534576892853,..,..,..,0.907686710357666,..,..
Ireland,IRL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.19445192813873,..,..,..,1.10109972953796,..,..
Israel,ISR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,4.29741525650024,..,..,..,4.45147514343262,..,..
Israel,ISR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4.04398679733276,4.00356340408325,4.043044090271,3.94283676147461,3.81642031669617,..,..
Israel,ISR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,3.72152876853943,..,..,..,3.16579937934875,..,..
Israel,ISR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,3.93386340141296,..,..,..,3.72466683387756,..,..
Israel,ISR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,4.95972394943237,..,..,..,4.04509210586548,..,..
Italy,ITA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.926293969154358,..,..,..,0.857171595096588,..,..
Italy,ITA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.737347900867462,0.72808051109314,0.685144603252411,0.667258203029633,0.651405215263367,..,..
Italy,ITA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.671244621276855,..,..,..,0.513964653015137,..,..
Italy,ITA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.734406173229218,..,..,..,0.651725947856903,..,..
Italy,ITA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.728748679161072,..,..,..,0.562225997447968,..,..
Jamaica,JAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,86.1352233886719,..,..,..,81.4382629394531,..,..
Jamaica,JAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,65.3312683105469,69.216438293457,72.25927734375,76.3063735961914,81.6448440551758,..,..
Jamaica,JAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,32.3871726989746,..,..,..,41.8378295898438,..,..
Jamaica,JAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,63.3625907897949,..,..,..,77.004753112793,..,..
Jamaica,JAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,57.8998260498047,..,..,..,96.5192031860352,..,..
Japan,JPN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,130.055587768555,..,..,..,130.194519042969,..,..
Japan,JPN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,105.407257080078,103.812950134277,103.787353515625,100.86164855957,98.5017776489258,..,..
Japan,JPN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,72.3288269042969,..,..,..,51.2901840209961,..,..
Japan,JPN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,104.048896789551,..,..,..,97.2418365478516,..,..
Japan,JPN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,118.631912231445,..,..,..,90.7316970825195,..,..
Jordan,JOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.412381619215012,..,..,..,0.515246450901031,..,..
Jordan,JOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.310622453689575,0.317633748054504,0.312270671129227,0.304766327142715,0.314074248075485,..,..
Jordan,JOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.211987197399139,..,..,..,0.180264115333557,..,..
Jordan,JOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.297462970018387,..,..,..,0.301923453807831,..,..
Jordan,JOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.20245623588562,..,..,..,0.170928955078125,..,..
Kazakhstan,KAZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,218.25910949707,..,..,..,246.478912353516,..,..
Kazakhstan,KAZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,106.75553894043,116.76880645752,113.759925842285,117.943214416504,124.647743225098,..,..
Kazakhstan,KAZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,44.7893829345703,..,..,..,49.7075881958008,..,..
Kazakhstan,KAZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,100.93920135498,..,..,..,117.59635925293,..,..
Kazakhstan,KAZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,126.312980651855,..,..,..,100.614410400391,..,..
Kenya,KEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,43.3623313903809,..,..,..,53.5799522399902,..,..
Kenya,KEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,39.9471244812012,39.9593734741211,39.9853324890137,39.8684120178223,39.5625228881836,..,..
Kenya,KEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,23.9641857147217,..,..,..,25.4670753479004,..,..
Kenya,KEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,39.5140647888184,..,..,..,39.7427024841309,..,..
Kenya,KEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,44.5955238342285,..,..,..,20.1704692840576,..,..
"Korea, Rep.",KOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1095.58764648438,..,..,..,1174.00036621094,..,..
"Korea, Rep.",KOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,903.678039550781,898.747436523438,898.427673339844,880.846923828125,870.3876953125,..,..
"Korea, Rep.",KOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,491.808319091797,..,..,..,444.204864501953,..,..
"Korea, Rep.",KOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,892.066101074219,..,..,..,845.634948730469,..,..
"Korea, Rep.",KOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,657.302673339844,..,..,..,579.147888183594,..,..
Kosovo,XKX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.639018416404724,..,..,..,0.643173575401306,..,..
Kosovo,XKX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
Kosovo,XKX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Kosovo,XKX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Kosovo,XKX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Kuwait,KWT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.229299649596214,..,..,..,0.323166996240616,..,..
Kuwait,KWT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.196301981806755,0.19103068113327,0.191754281520844,0.193799272179604,0.196409896016121,..,..
Kuwait,KWT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.200527295470238,..,..,..,0.193708226084709,..,..
Kuwait,KWT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.19967158138752,..,..,..,0.202523961663246,..,..
Kuwait,KWT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.147737964987755,..,..,..,0.106990069150925,..,..
Kyrgyz Republic,KGZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,45.1271781921387,..,..,..,51.3373413085938,..,..
Kyrgyz Republic,KGZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,16.114372253418,17.6517562866211,17.7017822265625,17.9549655914307,20.3612098693848,..,..
Kyrgyz Republic,KGZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,7.15760612487793,..,..,..,7.22231483459473,..,..
Kyrgyz Republic,KGZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,15.1899557113647,..,..,..,19.1686344146729,..,..
Kyrgyz Republic,KGZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,4.99660301208496,..,..,..,7.17939424514771,..,..
Lao PDR,LAO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,4190.8271484375,..,..,..,5069.4208984375,..,..
Lao PDR,LAO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2831.9453125,2852.13012695313,2860.5576171875,2859.42333984375,2881.20654296875,..,..
Lao PDR,LAO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1141.7578125,..,..,..,1012.02081298828,..,..
Lao PDR,LAO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,2616.94604492188,..,..,..,2704.18383789063,..,..
Lao PDR,LAO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,2056.37426757813,..,..,..,1585.31628417969,..,..
Latin America & Caribbean (Benchmark),LCB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Latin America & Caribbean (Benchmark),LCB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
Latin America & Caribbean (Benchmark),LCB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Latin America & Caribbean (Benchmark),LCB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Latin America & Caribbean (Benchmark),LCB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Latvia,LVA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.742676198482513,..,..,..,0.777215421199799,..,..
Latvia,LVA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.494389355182648,0.503072321414948,0.491280913352966,0.480241924524307,0.487904071807861,..,..
Latvia,LVA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.249790549278259,..,..,..,0.28418156504631,..,..
Latvia,LVA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.47305503487587,..,..,..,0.469684571027756,..,..
